subjectID,trial#,song_tempo,play_tempo,group,colour,section,match,song_mean,song_median,song_std,play_mean,play_median,play_std,play2_mean,play2_median,play2_std
23,1,1,1,ASD,RED,3,1,0.78222,0.7225,0.055127,0.83618,0.83,0.0012485,0.89406,0.895,0.0009674
23,2,3,5,ASD,PURPLE,2,0,0.49481,0.49,0.00052016,0.57354,0.575,0.001375,0.62087,0.61,0.00077648
23,3,5,5,TD,PURPLE,3,1,0.65714,0.655,0.00042393,0.75158,0.75,0.0023251,0.76711,0.765,0.0011814
23,4,4,4,TD,PURPLE,2,1,0.44016,0.4425,0.002204,0.46839,0.46,0.0012123,0.50034,0.5,0.0011624
23,5,6,6,TD,RED,1,1,0.29554,0.295,0.001078,0.2975,0.3025,0.00091809,0.31,0.31,0.0016272
23,6,1,2,TD,PURPLE,2,0,0.36203,0.365,0.00064786,0.39311,0.375,0.0043533,0.40806,0.4,0.00063897
23,7,5,2,ASD,RED,2,0,0.32833,0.3275,0.00085813,0.358,0.3575,0.00091513,0.35244,0.35,0.0006539
23,8,1,2,ASD,RED,1,0,0.72263,0.715,0.0012371,0.74184,0.735,0.0013256,0.75342,0.76,0.0012946
23,9,2,2,ASD,RED,3,1,0.28185,0.27,0.003236,0.2725,0.27,0.0006348,0.27273,0.265,0.0020082
23,10,3,4,TD,RED,2,0,0.30875,0.245,0.026347,0.27038,0.265,0.0018662,0.27435,0.27,0.0010595
23,11,1,1,TD,RED,3,1,0.72694,0.7275,0.0013533,0.8,0.805,0.0020412,0.80556,0.815,0.0089203
23,12,6,6,ASD,RED,3,1,0.29739,0.295,0.00049359,0.31641,0.295,0.010873,0.30969,0.295,0.0076611
23,13,6,1,TD,PURPLE,2,0,0.3033,0.295,0.0020851,0.30585,0.295,0.0022069,0.3002,0.3,0.00095204
23,14,2,4,ASD,PURPLE,2,0,0.28051,0.27,0.0027555,0.27673,0.27,0.00065577,0.28481,0.2775,0.0024588
23,15,2,4,TD,RED,1,0,0.29229,0.275,0.0053553,0.26727,0.265,0.00073872,0.28077,0.27,0.0051572
23,16,3,3,TD,PURPLE,1,1,0.24667,0.245,0.00020298,0.24325,0.2425,0.00020239,0.23754,0.235,0.00029909
23,17,3,3,ASD,RED,3,1,0.25164,0.25,0.0013945,0.243,0.245,0.00021966,0.25271,0.255,0.0004839
23,18,5,2,TD,RED,3,0,0.35474,0.33,0.0095657,0.315,0.3125,0.00077222,0.331,0.335,0.0011711
23,19,2,2,TD,RED,3,1,0.27583,0.27,0.00069716,0.2713,0.27,0.00034829,0.28,0.28,0.00033019
23,20,4,6,TD,RED,1,0,0.43048,0.43,0.0020289,0.44672,0.4475,0.0009655,0.47323,0.47,0.0010176
23,21,4,4,ASD,RED,3,1,0.43266,0.43,0.0010064,0.43469,0.43,0.0024564,0.44197,0.44,0.00085303
23,22,6,2,ASD,PURPLE,2,0,0.29433,0.295,0.00079386,0.30302,0.3,0.00056568,0.32391,0.32,0.0023999
23,23,4,3,ASD,PURPLE,3,0,0.45117,0.445,0.0037408,0.45328,0.455,0.0010123,0.44279,0.435,0.00085787
23,24,5,5,ASD,RED,1,1,0.3375,0.335,0.0019632,0.33893,0.33,0.0010128,0.35345,0.36,0.00078108
