subjectID,trial#,song_tempo,play_tempo,group,colour,section,match,song_mean,song_median,song_std,play_mean,play_median,play_std,play2_mean,play2_median,play2_std
18,0,4,2,SHINY, APPLE, 1,0,0.32829,0.325,0.0010867,0.341,0.33,0.0042605,0.40806,0.34,0.099605
18,1,4,2,ASD,RED,1,0,0.55063,0.445,0.046303,0.6825,0.675,0.0098961,0.43485,0.375,0.021182
18,2,3,3,ASD,PURPLE,3,1,0.3225,0.2775,0.022638,0.40786,0.45,0.014324,0.39581,0.435,0.016652
18,3,3,6,ASD,RED,3,0,0.49207,0.49,0.020513,0.535,0.5425,0.002046,0.55019,0.575,0.005063
18,4,5,3,ASD,RED,1,0,0.36,0.325,0.018974,0.43091,0.38,0.016991,0.54981,0.53,0.056841
18,5,3,2,TD,PURPLE,2,0,0.50929,0.4925,0.036648,0.53731,0.5425,0.0050925,0.52054,0.51,0.010032
18,6,2,4,TD,PURPLE,3,0,0.44859,0.4375,0.028846,0.46452,0.485,0.029349,0.89312,0.51,2.3032
18,7,4,4,TD,RED,1,1,0.48655,0.43,0.022436,0.61478,0.485,0.08589,0.62283,0.47,0.52387
18,8,6,1,ASD,RED,2,0,0.43774,0.355,0.06742,0.63731,0.53,0.28574,0.67477,0.425,1.0811
18,9,6,3,TD,PURPLE,2,0,1.1956,0.51,3.2017,0.51462,0.42,0.073094,0.576,0.335,0.35698
18,10,2,2,TD,PURPLE,3,1,0.31098,0.2675,0.010251,0.32239,0.2575,0.016941,0.59833,0.2775,0.29973
18,11,2,4,ASD,RED,3,0,0.4775,0.2925,0.18364,0.62273,0.24,1.0868,0.687,0.4225,0.34373
18,12,5,5,TD,PURPLE,3,1,0.34317,0.31,0.014297,0.34393,0.315,0.024382,0.41657,0.255,0.096883
18,13,2,2,ASD,PURPLE,1,1,0.29729,0.23,0.022778,0.28439,0.245,0.018268,0.27443,0.24,0.010409
18,14,4,4,ASD,RED,3,1,0.49179,0.4425,0.020682,0.39944,0.37,0.014584,0.33057,0.3125,0.0091689
18,15,6,6,TD,RED,1,1,0.40257,0.285,0.046912,0.47533,0.2275,0.18835,0.35119,0.26,0.039183
18,16,6,6,ASD,RED,1,1,0.34317,0.225,0.052253,0.32636,0.2325,0.031914,0.33022,0.26,0.045132
18,17,1,2,ASD,PURPLE,3,0,0.27942,0.255,0.007834,0.44076,0.25,0.13595,0.35458,0.245,0.053858
18,18,5,5,ASD,RED,1,1,0.38716,0.24,0.064435,0.34583,0.24,0.14665,0.38167,0.2225,0.1421
18,19,1,1,ASD,RED,3,1,0.29796,0.255,0.0096905,0.33349,0.285,0.024238,0.31053,0.245,0.019606
18,20,1,3,TD,RED,3,0,0.29521,0.27,0.0047489,0.31711,0.28,0.01186,0.42838,0.2725,0.10953
18,21,3,3,TD,PURPLE,1,1,0.54788,0.465,0.06484,0.43773,0.375,0.046561,0.55788,0.3475,0.2857
18,22,4,6,TD,RED,1,0,0.45339,0.42,0.048642,0.70071,0.54,0.27256,1.0025,0.9475,0.36129
18,23,1,1,TD,RED,1,1,0.693,0.32,0.81126,0.75794,0.395,0.57015,0.66844,0.38,0.32421
18,24,5,2,TD,RED,3,0,0.31488,0.295,0.0038869,0.31128,0.31,0.0007842,0.31287,0.31,0.00090407
