subjectID,trial#,song_tempo,play_tempo,group,colour,section,match,song_mean,song_median,song_std,play_mean,play_median,play_std,play2_mean,play2_median,play2_std
17,0,4,6,SHINY, APPLE, 1,0,0.65639,0.6525,0.00065237,0.75353,0.75,0.0023711,0.76417,0.7775,0.0038066
17,1,4,6,ASD,PURPLE,1,0,0.86357,0.87,0.003817,0.89906,0.8475,0.055154,0.92333,0.87,0.033592
17,2,5,5,ASD,PURPLE,1,1,0.59367,0.65,0.017652,0.71775,0.7075,0.0064907,0.74711,0.785,0.019437
17,3,5,5,TD,PURPLE,2,1,0.6625,0.6625,0.00088015,0.76026,0.72,0.028504,0.89857,0.7725,0.14348
17,4,3,5,TD,RED,3,0,0.4937,0.49,0.00023458,0.51074,0.51,0.0019687,0.53963,0.51,0.024123
17,5,6,2,TD,PURPLE,1,0,0.59023,0.59,0.00097733,0.59696,0.59,0.001638,0.60417,0.61,0.0012862
17,6,2,6,TD,PURPLE,1,0,0.50037,0.53,0.0088056,0.5556,0.555,0.047142,0.59042,0.585,0.0021716
17,7,1,3,ASD,RED,3,0,0.72278,0.715,0.0017595,0.87844,0.7575,0.15433,0.82029,0.8,0.0039608
17,8,1,1,TD,PURPLE,3,1,0.72263,0.725,0.0018538,0.83706,0.75,0.06251,0.83735,0.8,0.032669
17,9,5,4,ASD,PURPLE,2,0,0.73588,0.65,0.10883,0.74,0.74,0.0013139,0.85647,0.76,0.07854
17,10,3,3,TD,RED,3,1,0.49593,0.505,0.0011366,0.49207,0.495,0.0009545,0.50103,0.5,0.00083461
17,11,3,2,ASD,RED,3,0,0.49611,0.495,0.0006891,0.52846,0.5075,0.011846,0.53907,0.545,0.0019501
17,12,4,4,TD,RED,1,1,0.85719,0.855,0.0025066,0.90687,0.865,0.058976,0.84594,0.85,0.0026141
17,13,6,4,ASD,RED,2,0,0.59174,0.59,0.0022196,0.67881,0.64,0.037102,2.902,3.745,4.3259
17,14,3,3,ASD,RED,2,1,0.51646,0.495,0.011353,0.63976,0.54,0.084289,1.022,1.13,0.07287
17,15,2,2,TD,RED,1,1,0.5025,0.53,0.0093102,0.79206,0.545,0.24248,0.63457,0.565,0.055691
17,16,2,6,ASD,RED,1,0,0.564,0.54,0.027854,0.49232,0.545,0.013236,0.718,0.54,0.18891
17,17,1,6,TD,PURPLE,2,0,0.76417,0.7275,0.027115,0.875,0.7775,0.16768,0.91969,0.77,0.34717
17,18,4,2,TD,RED,1,0,0.80971,0.855,0.024573,0.83375,0.8325,0.00073833,0.80833,0.805,0.0022206
17,19,1,1,ASD,RED,2,1,0.74342,0.725,0.0083029,0.74763,0.745,0.0018621,0.83882,0.76,0.038511
17,20,6,6,ASD,RED,1,1,0.59435,0.59,0.00092342,0.65738,0.595,0.036517,1.1275,1.2025,0.27049
17,21,5,3,TD,PURPLE,1,0,0.72737,0.66,0.04667,0.66136,0.5575,0.39146,0.68929,0.795,0.1105
